G-XCHANGE INC (MYNT),03/17/2025 11:56:50 PM,03/17/2025,706E74F8D1B7,844701020306,06592820100402,201.3500
G-XCHANGE INC (MYNT),03/17/2025 11:56:47 PM,03/17/2025,016FF51EA484,282801200017,06081006240331,1094.0000
PRINCESS MAE MAR MINI STORE,03/17/2025 11:56:43 PM,03/17/2025,2517-0B75-49B9-9449,270500103129,06073663530411,440.5900
G-XCHANGE INC (MYNT),03/17/2025 11:56:40 PM,03/17/2025,6C10804123C0,663100120163,06540350820401,313.8500
G-XCHANGE INC (MYNT),03/17/2025 11:56:24 PM,03/17/2025,0292C1129F5F,094304200130,00003636340320,1149.1100
G-XCHANGE INC (MYNT),03/17/2025 11:56:12 PM,03/17/2025,75B5431543D8,664601200226,06286804480403,245.0000
G-XCHANGE INC (MYNT),03/17/2025 11:55:48 PM,03/17/2025,319C0D48FE84,541600100173,06180318540331,406.9600
G-XCHANGE INC (MYNT),03/17/2025 11:55:26 PM,03/17/2025,FC13F36DDC9D,512101211179,05101415290403,1603.9400
G-XCHANGE INC (MYNT),03/17/2025 11:55:25 PM,03/17/2025,78C31EB6215F,944801200005,06690997820325,263.3000
G-XCHANGE INC (MYNT),03/17/2025 11:55:24 PM,03/17/2025,9ABA09BD63D0,871201100370,06623299280331,200.6200
G-XCHANGE INC (MYNT),03/17/2025 11:55:05 PM,03/17/2025,5A92746EA32A,663800120018,06540472340330,1665.0000
G-XCHANGE INC (MYNT),03/17/2025 11:55:01 PM,03/17/2025,201F5D7B6E4E,481401000323,06410782840402,389.0400
G-XCHANGE INC (MYNT),03/17/2025 11:54:56 PM,03/17/2025,3D5D4DC26DD1,420301200458,06370159230319,340.4800
G-XCHANGE INC (MYNT),03/17/2025 11:54:55 PM,03/17/2025,F28CB4187336,284201200210,06081525430331,670.0000
G-XCHANGE INC (MYNT),03/17/2025 11:54:53 PM,03/17/2025,7669A47814DF,029700600170,00040661380317,551.5000
MEGA 8TH SARI SARI STORE ,03/17/2025 11:54:43 PM,03/17/2025,2517-7F62-A88C-5B44,362401200280,06141674250405,221.6800
G-XCHANGE INC (MYNT),03/17/2025 11:54:08 PM,03/17/2025,5BEDE8774BA4,313501200101,06130776000331,544.0000
G-XCHANGE INC (MYNT),03/17/2025 11:54:07 PM,03/17/2025,8F3DAC52E175,610301200073,06242365940331,1142.9700
G-XCHANGE INC (MYNT),03/17/2025 11:54:03 PM,03/17/2025,C8113BBED969,921801200360,06689501520319,547.4000
SHOPEE PHILIPPINES INC.,03/17/2025 11:54:00 PM,03/17/2025,11E6418C3A87,000300800232,00103758720322,458.3000
G-XCHANGE INC (MYNT),03/17/2025 11:53:55 PM,03/17/2025,81FF90F7A862,620901200320,06244221930331,230.0000
G-XCHANGE INC (MYNT),03/17/2025 11:53:52 PM,03/17/2025,0F6CBB8731CD,514801200049,06425200450319,289.9700
G-XCHANGE INC (MYNT),03/17/2025 11:53:45 PM,03/17/2025,5EEDBE7AF916,515501214403,05104236050403,690.0000
G-XCHANGE INC (MYNT),03/17/2025 11:53:44 PM,03/17/2025,75F0E0BB5D8D,532001200136,05300556600331,1231.4000
G-XCHANGE INC (MYNT),03/17/2025 11:53:43 PM,03/17/2025,9F2387BAE642,632100100306,06511951940319,690.0000
G-XCHANGE INC (MYNT),03/17/2025 11:53:43 PM,03/17/2025,1E005CF145E6,284101200226,06081486270331,1409.3400
TRUEMONEY,03/17/2025 11:53:42 PM,03/17/2025,A1ED911FF975,803501200049,06551258400408,322.5600
G-XCHANGE INC (MYNT),03/17/2025 11:53:36 PM,03/17/2025,DA2207ED92C4,644201200144,06281219100402,201.4700
G-XCHANGE INC (MYNT),03/17/2025 11:53:35 PM,03/17/2025,3DA5C5950E55,430401200520,06371787920322,1528.0000
GROWSARI ENTERPRISE  INC,03/17/2025 11:53:32 PM,03/17/2025,9D0C62614717,871201100368,06623298980331,702.2400
G-XCHANGE INC (MYNT),03/17/2025 11:53:31 PM,03/17/2025,D23A0D670D73,654401200270,06011704490331,208.3200
G-XCHANGE INC (MYNT),03/17/2025 11:53:29 PM,03/17/2025,166B108B2D5F,514501219015,05102422010401,478.6800
G-XCHANGE INC (MYNT),03/17/2025 11:53:22 PM,03/17/2025,DF1EBD9B9245,484101200064,06054251660430,896.7600
G-XCHANGE INC (MYNT),03/17/2025 11:53:02 PM,03/17/2025,80DF6788F68F,332101200151,06134731310331,664.8300
G-XCHANGE INC (MYNT),03/17/2025 11:53:00 PM,03/17/2025,41F388212238,430401200620,06371798290322,256.4800
G-XCHANGE INC (MYNT),03/17/2025 11:52:57 PM,03/17/2025,64E44CC93C52,691001200273,06340320290402,939.0600
G-XCHANGE INC (MYNT),03/17/2025 11:52:54 PM,03/17/2025,B09BD7A5672D,844201020328,06592500540403,422.8400
MEGA 8TH SARI SARI STORE ,03/17/2025 11:52:36 PM,03/17/2025,2517-BEC8-904C-B945,362201200096,06140544850405,199.5100
G-XCHANGE INC (MYNT),03/17/2025 11:52:35 PM,03/17/2025,50961E57082E,126101900030,01006471790325,4853.3100
G-XCHANGE INC (MYNT),03/17/2025 11:52:28 PM,03/17/2025,4D998B531F9A,663800120118,06543361550330,728.0000
G-XCHANGE INC (MYNT),03/17/2025 11:52:27 PM,03/17/2025,C928EE238ED1,654201200012,06011602220331,463.6800
711LINGAYENBYPASS_,03/17/2025 11:52:09 PM,03/17/2025,35C63D68A340,512101200007,05000897530331,543.0000
G-XCHANGE INC (MYNT),03/17/2025 11:52:06 PM,03/17/2025,039CF908A605,481401000020,06410230990402,370.0900
G-XCHANGE INC (MYNT),03/17/2025 11:52:04 PM,03/17/2025,AD3A6316E3E5,943001100501,06814545460407,523.6100
CRUIZ SARI SARI STORE,03/17/2025 11:52:01 PM,03/17/2025,2517-6C54-EB0E-0D45,871501100654,06623699110331,272.9800
G-XCHANGE INC (MYNT),03/17/2025 11:51:49 PM,03/17/2025,6244BE86BD0E,943801102121,06815444800410,795.2000
SEABANK PHILIPPINES INC,03/17/2025 11:51:45 PM,03/17/2025,380FF5E6AA1F,508401200024,06423680490322,289.9700
G-XCHANGE INC (MYNT),03/17/2025 11:51:43 PM,03/17/2025,02C99C0D431D,861201100617,06618406880331,470.7600
G-XCHANGE INC (MYNT),03/17/2025 11:51:41 PM,03/17/2025,794190BBB7F9,321201200176,06132388170331,334.0000
G-XCHANGE INC (MYNT),03/17/2025 11:51:41 PM,03/17/2025,2C61B242D5AB,011916200050,00105470290321,384.7100
G-XCHANGE INC (MYNT),03/17/2025 11:51:35 PM,03/17/2025,C51DB7A41BFF,421801200271,06370850340325,693.2800
G-XCHANGE INC (MYNT),03/17/2025 11:51:32 PM,03/17/2025,CDB64710746D,223500120130,06111151060331,407.4500
G-XCHANGE INC (MYNT),03/17/2025 11:51:18 PM,03/17/2025,F06E431A2DF2,094303800220,00006907590320,398.5100
MEGA 8TH SARI SARI STORE ,03/17/2025 11:51:17 PM,03/17/2025,2517-9A6D-DB1F-FE49,363001200216,06140813420402,199.5100
G-XCHANGE INC (MYNT),03/17/2025 11:50:59 PM,03/17/2025,A972E99F9FB0,644101200101,06281184050402,423.0900
G-XCHANGE INC (MYNT),03/17/2025 11:50:54 PM,03/17/2025,C0CAB33171C4,654201200150,06011617330331,358.4000
G-XCHANGE INC (MYNT),03/17/2025 11:50:52 PM,03/17/2025,F7C7190E0807,602701200110,06000619130322,1448.7800
G-XCHANGE INC (MYNT),03/17/2025 11:50:38 PM,03/17/2025,AADCB7C1E1F4,644101200099,06281183830402,423.0900
G-XCHANGE INC (MYNT),03/17/2025 11:50:37 PM,03/17/2025,4B1FFAC58269,513601200027,06424820110319,385.6600
G-XCHANGE INC (MYNT),03/17/2025 11:50:28 PM,03/17/2025,B2B1B66533AA,223500120868,06112843150331,355.7100
G-XCHANGE INC (MYNT),03/17/2025 11:50:27 PM,03/17/2025,7A9C16E52060,674601200408,06027890430324,452.0700
G-XCHANGE INC (MYNT),03/17/2025 11:50:25 PM,03/17/2025,613AA4E24091,943701101086,06815217150410,352.8000
SEABANK PHILIPPINES INC,03/17/2025 11:50:04 PM,03/17/2025,56402AB16FA6,513701200017,06165236600331,500.0000
G-XCHANGE INC (MYNT),03/17/2025 11:49:57 PM,03/17/2025,4DC52198BAC0,613001200204,06243252520331,256.0000
G-XCHANGE INC (MYNT),03/17/2025 11:49:26 PM,03/17/2025,4CE599FD984E,654201200294,06011633020331,239.6800
G-XCHANGE INC (MYNT),03/17/2025 11:49:17 PM,03/17/2025,7C8355EAFC32,511801209875,05101252130403,248.3700
G-XCHANGE INC (MYNT),03/17/2025 11:49:12 PM,03/17/2025,5C5BC68F138E,943001100343,06814527990407,709.8000
G-XCHANGE INC (MYNT),03/17/2025 11:49:10 PM,03/17/2025,371A28888A03,691201200268,06341469970403,1327.0200
MEGA 8TH SARI SARI STORE ,03/17/2025 11:49:05 PM,03/17/2025,2517-364E-BF90-A146,363001200029,06140793210402,199.5100
G-XCHANGE INC (MYNT),03/17/2025 11:49:05 PM,03/17/2025,F504F458DC7B,564501000064,06261146820331,347.3000
SEABANK PHILIPPINES INC,03/17/2025 11:48:44 PM,03/17/2025,15F972699414,944801101754,06817153900413,563.5000
G-XCHANGE INC (MYNT),03/17/2025 11:48:40 PM,03/17/2025,6720B582F760,515801001094,06173614940331,1449.1300
G-XCHANGE INC (MYNT),03/17/2025 11:48:40 PM,03/17/2025,FF4C4014E99E,605206200105,06241178540331,766.8600
G-XCHANGE INC (MYNT),03/17/2025 11:48:33 PM,03/17/2025,22EF519F3173,513601200026,06424820030319,545.1400
CRUIZ SARI SARI STORE,03/17/2025 11:48:32 PM,03/17/2025,2517-A7E8-C81C-CB4E,871501100352,06623665990331,200.6200
G-XCHANGE INC (MYNT),03/17/2025 11:48:31 PM,03/17/2025,4E26A940565C,029403900060,00040064290325,651.2900
G-XCHANGE INC (MYNT),03/17/2025 11:48:30 PM,03/17/2025,6765FADDB0A6,843101020008,06590828010402,422.8400
G-XCHANGE INC (MYNT),03/17/2025 11:48:28 PM,03/17/2025,CF4DD7E072A5,430801200099,06371970610323,340.4800
G-XCHANGE INC (MYNT),03/17/2025 11:48:23 PM,03/17/2025,4B97723C116A,631000100181,06510713040318,430.8000
G-XCHANGE INC (MYNT),03/17/2025 11:48:23 PM,03/17/2025,33B29126AB4F,285401200746,06122385380406,300.0000
G-XCHANGE INC (MYNT),03/17/2025 11:48:01 PM,03/17/2025,9C86E6CC6D1B,805501200141,06551649860408,846.7000
G-XCHANGE INC (MYNT),03/17/2025 11:48:00 PM,03/17/2025,F478BA40E479,942906100095,06814467720408,16580.2700
G-XCHANGE INC (MYNT),03/17/2025 11:47:58 PM,03/17/2025,8529F867C910,110100320020,01001784540317,490.8800
G-XCHANGE INC (MYNT),03/17/2025 11:47:52 PM,03/17/2025,40B9760B56D4,500100382820,05000190620331,457.5100
G-XCHANGE INC (MYNT),03/17/2025 11:47:45 PM,03/17/2025,BE22197409FB,525201200168,06169386070331,151.5100
G-XCHANGE INC (MYNT),03/17/2025 11:47:42 PM,03/17/2025,DB5F3DDADA47,285101200482,06122050790317,537.3000
G-XCHANGE INC (MYNT),03/17/2025 11:47:40 PM,03/17/2025,9D357D22F9BB,677101200292,06284807590409,179.8800
G-XCHANGE INC (MYNT),03/17/2025 11:47:36 PM,03/17/2025,3C0DA3F60B7A,943001100726,06814570060407,1411.2000
G-XCHANGE INC (MYNT),03/17/2025 11:47:29 PM,03/17/2025,665A30E60213,524401200256,06169059700331,196.9000
TRUEMONEY,03/17/2025 11:47:25 PM,03/17/2025,DD0B04A911FB,803501200228,06551277890408,387.7400
G-XCHANGE INC (MYNT),03/17/2025 11:47:20 PM,03/17/2025,85269BC07AD2,601701200217,06004268731120,135.7400
G-XCHANGE INC (MYNT),03/17/2025 11:47:18 PM,03/17/2025,9D2CE5ECEAAE,631000102388,06512625090331,291.6000
G-XCHANGE INC (MYNT),03/17/2025 11:47:17 PM,03/17/2025,1338CA329ACA,683301200083,06026918410327,987.9900
G-XCHANGE INC (MYNT),03/17/2025 11:47:14 PM,03/17/2025,BA8EA5B66283,847401020434,06592617730403,202.0000
G-XCHANGE INC (MYNT),03/17/2025 11:47:09 PM,03/17/2025,91BB74C0F509,321501200192,06132444340331,302.0000
G-XCHANGE INC (MYNT),03/17/2025 11:47:08 PM,03/17/2025,A1798F3CC0A0,521901200397,06168232570331,1685.1600
G-XCHANGE INC (MYNT),03/17/2025 11:46:46 PM,03/17/2025,1420D3E99E65,618101200201,06495382250403,280.0000
G-XCHANGE INC (MYNT),03/17/2025 11:46:45 PM,03/17/2025,EB870CDB46E7,131101600130,01006184540325,512.9900
G-XCHANGE INC (MYNT),03/17/2025 11:46:44 PM,03/17/2025,399AA446A218,631501201269,06091221410408,442.1700
G-XCHANGE INC (MYNT),03/17/2025 11:46:35 PM,03/17/2025,C3620503E865,012901300050,00002993830321,491.7700
BPI BILLSPAYPLUS,03/17/2025 11:46:34 PM,03/17/2025,392C06B65AD9,030400910010,00006868590325,1237.0000
G-XCHANGE INC (MYNT),03/17/2025 11:46:33 PM,03/17/2025,C17017176138,843101020010,06590828360402,243.9300
G-XCHANGE INC (MYNT),03/17/2025 11:46:27 PM,03/17/2025,D9E82DED39C0,514401200075,06165433190331,287.6800
G-XCHANGE INC (MYNT),03/17/2025 11:46:15 PM,03/17/2025,532DA1DBCFCB,571701200147,06210230500331,299.9200
G-XCHANGE INC (MYNT),03/17/2025 11:46:08 PM,03/17/2025,BF132695DA1F,620001020360,06200033310320,255.9900
G-XCHANGE INC (MYNT),03/17/2025 11:46:08 PM,03/17/2025,8E88718F4952,329301200019,06134116910331,366.7900
G-XCHANGE INC (MYNT),03/17/2025 11:46:08 PM,03/17/2025,80EEFEF120EE,611001200058,06242688600331,377.0700
G-XCHANGE INC (MYNT),03/17/2025 11:45:56 PM,03/17/2025,9B9108551F69,847101020223,06591924100403,482.0000
G-XCHANGE INC (MYNT),03/17/2025 11:45:55 PM,03/17/2025,B24C8CF1AB3E,005306200050,00000992790317,276.8000
G-XCHANGE INC (MYNT),03/17/2025 11:45:50 PM,03/17/2025,B1B8DE7DA4A3,674301200226,06023808890324,895.0000
G-XCHANGE INC (MYNT),03/17/2025 11:45:46 PM,03/17/2025,C5E034E6BCB6,40050120085,06350067570331,463.6300
G-XCHANGE INC (MYNT),03/17/2025 11:45:27 PM,03/17/2025,EEC25E47C98C,584201020041,06470791690409,394.8000
G-XCHANGE INC (MYNT),03/17/2025 11:45:18 PM,03/17/2025,B827303D4021,665500120027,06540739790402,209.4400
G-XCHANGE INC (MYNT),03/17/2025 11:45:17 PM,03/17/2025,83A3D16AC7F5,012900500200,00002973640321,569.1300
G-XCHANGE INC (MYNT),03/17/2025 11:45:15 PM,03/17/2025,288536B282FC,852901100501,06611820360331,202.6200
G-XCHANGE INC (MYNT),03/17/2025 11:45:11 PM,03/17/2025,3F8C97CF1146,432501200094,06372533950326,256.4800
G-XCHANGE INC (MYNT),03/17/2025 11:45:04 PM,03/17/2025,71F149B1D81A,120200700370,01003042470321,516.0000
G-XCHANGE INC (MYNT),03/17/2025 11:45:04 PM,03/17/2025,A648192B6739,119702000120,01006107200321,672.6800
G-XCHANGE INC (MYNT),03/17/2025 11:45:02 PM,03/17/2025,BEA73A0E87FC,126501100200,01006168340322,338.1800
G-XCHANGE INC (MYNT),03/17/2025 11:44:56 PM,03/17/2025,1AAE52AFCD68,661101200609,06027096510317,788.7600
G-XCHANGE INC (MYNT),03/17/2025 11:44:55 PM,03/17/2025,2825B2208FAA,665701200182,06021592600318,980.0000
G-XCHANGE INC (MYNT),03/17/2025 11:44:48 PM,03/17/2025,E7D15505CA28,410201000582,06360129200404,637.4200
G-XCHANGE INC (MYNT),03/17/2025 11:44:46 PM,03/17/2025,BA5BE33B4568,972407100013,06850948620402,4345.5400
GROWSARI ENTERPRISE  INC,03/17/2025 11:44:36 PM,03/17/2025,7E45221FF93D,287809400010,06123725010317,922.3000
G-XCHANGE INC (MYNT),03/17/2025 11:44:34 PM,03/17/2025,A9ACCF57899E,683901200082,06026614700325,478.7900
G-XCHANGE INC (MYNT),03/17/2025 11:44:30 PM,03/17/2025,DCAC9683E31F,590101200031,06480003290331,380.7200
G-XCHANGE INC (MYNT),03/17/2025 11:44:23 PM,03/17/2025,948305DC00B2,543101200117,06431661640331,677.4300
SEABANK PHILIPPINES INC,03/17/2025 11:44:21 PM,03/17/2025,5AC9C0B1B6CD,510101223875,05100076280331,937.0000
G-XCHANGE INC (MYNT),03/17/2025 11:44:20 PM,03/17/2025,AEEDAC8DF91B,920601100096,06671994450411,209.3300
COINS.PH,03/17/2025 11:44:12 PM,03/17/2025,B8C07D74F2FC,810901200171,06560275240331,249.3600
711STONINOSANFERNANDO_,03/17/2025 11:44:09 PM,03/17/2025,8B76F10028D8,662401200162,06020701970317,2128.0000
TRUEMONEY,03/17/2025 11:44:07 PM,03/17/2025,1ED1BE16C5A1,803701200111,06551327900408,322.5600
G-XCHANGE INC (MYNT),03/17/2025 11:43:53 PM,03/17/2025,CE93841A5C75,805501200209,06552358590408,813.6600
G-XCHANGE INC (MYNT),03/17/2025 11:43:49 PM,03/17/2025,2C99186C2BE2,951001200717,06820776810331,392.0000
G-XCHANGE INC (MYNT),03/17/2025 11:43:47 PM,03/17/2025,9B74D5E42708,509001200049,06163458000331,1000.0000
G-XCHANGE INC (MYNT),03/17/2025 11:43:46 PM,03/17/2025,0174E8CFB64E,118501100020,01002689840325,1541.2000
G-XCHANGE INC (MYNT),03/17/2025 11:43:35 PM,03/17/2025,F98CF079B4FD,223600120245,06111255350331,407.4500
G-XCHANGE INC (MYNT),03/17/2025 11:43:35 PM,03/17/2025,A7201EF63A6F,127400700250,01005141600415,376.9200
711SUBICPROPER_,03/17/2025 11:43:16 PM,03/17/2025,D93B2859E2DF,361801200164,06140436100331,289.0000
G-XCHANGE INC (MYNT),03/17/2025 11:43:11 PM,03/17/2025,D1BD1C572A42,110300800120,01007217510317,1311.0000
G-XCHANGE INC (MYNT),03/17/2025 11:43:09 PM,03/17/2025,7C3AE7C251B4,430401200931,06371831170322,370.0000
SHOPEE PHILIPPINES INC.,03/17/2025 11:42:43 PM,03/17/2025,9C5F61B10057,223500120374,06111177290331,565.2500
G-XCHANGE INC (MYNT),03/17/2025 11:42:43 PM,03/17/2025,25F8291D2E3D,222200120170,06110620100331,510.9300
G-XCHANGE INC (MYNT),03/17/2025 11:42:34 PM,03/17/2025,3FF5F0EAA5D0,1005120264,06165605070331,2000.0000
G-XCHANGE INC (MYNT),03/17/2025 11:42:27 PM,03/17/2025,7CFEC9EB0D5D,845803120001,06592655230402,538.4700
G-XCHANGE INC (MYNT),03/17/2025 11:42:15 PM,03/17/2025,5AAECBFE7E6F,430801200100,06371970880323,480.4800
G-XCHANGE INC (MYNT),03/17/2025 11:42:14 PM,03/17/2025,BB9BA1AB99F3,222500120362,06110799590331,355.0000
G-XCHANGE INC (MYNT),03/17/2025 11:42:00 PM,03/17/2025,7C1F1823C029,661101200664,06027219370317,2022.0000
G-XCHANGE INC (MYNT),03/17/2025 11:42:00 PM,03/17/2025,95EED7C1563B,583301020016,06470615370407,245.9700
G-XCHANGE INC (MYNT),03/17/2025 11:41:49 PM,03/17/2025,3D7E5D83B5D0,478501200447,06052449270331,557.3600
G-XCHANGE INC (MYNT),03/17/2025 11:41:33 PM,03/17/2025,6ECFF83FE552,287909400033,06124092190317,772.8000
G-XCHANGE INC (MYNT),03/17/2025 11:41:31 PM,03/17/2025,3AD5B03BA2FE,845803320005,06592679680402,1337.5400
G-XCHANGE INC (MYNT),03/17/2025 11:41:31 PM,03/17/2025,47C170E3CF0D,517101200326,06166437630331,164.7600
G-XCHANGE INC (MYNT),03/17/2025 11:41:27 PM,03/17/2025,60D93661C140,111001000110,01007025360317,275.0000
G-XCHANGE INC (MYNT),03/17/2025 11:41:25 PM,03/17/2025,255E4C4C6569,863601100686,06626094080331,615.4300
G-XCHANGE INC (MYNT),03/17/2025 11:41:21 PM,03/17/2025,72D4AC78CB35,282301200028,06120863040403,197.0000
G-XCHANGE INC (MYNT),03/17/2025 11:41:19 PM,03/17/2025,29588406E83F,540200100052,06180026090331,309.1200
G-XCHANGE INC (MYNT),03/17/2025 11:41:04 PM,03/17/2025,9358C9C5ABE4,512001210691,05101348400331,427.0000
G-XCHANGE INC (MYNT),03/17/2025 11:41:03 PM,03/17/2025,E335D4F04BB9,620201020076,06200283180320,813.5000
G-XCHANGE INC (MYNT),03/17/2025 11:41:03 PM,03/17/2025,EACD4F088A2D,109700700140,01001649250317,1126.4300
G-XCHANGE INC (MYNT),03/17/2025 11:40:58 PM,03/17/2025,C0A8EEF5846D,129601700260,01006209550321,367.0000
GROWSARI ENTERPRISE  INC,03/17/2025 11:40:56 PM,03/17/2025,4390DF047FB4,287809400090,06125080630317,1309.4000
G-XCHANGE INC (MYNT),03/17/2025 11:40:49 PM,03/17/2025,65B1229560A1,601606200231,06240548010331,665.1900
G-XCHANGE INC (MYNT),03/17/2025 11:40:29 PM,03/17/2025,5194CF0AECA4,633901200638,06246905700331,233.0000
G-XCHANGE INC (MYNT),03/17/2025 11:40:21 PM,03/17/2025,1BF49BC39C27,606301200249,06004095450324,230.9000
GROWSARI ENTERPRISE  INC,03/17/2025 11:40:20 PM,03/17/2025,2035A67B02FE,664601200269,06287377760403,201.4700
G-XCHANGE INC (MYNT),03/17/2025 11:40:01 PM,03/17/2025,C44C2C6C74FD,85150110022,06610789560331,220.6800
G-XCHANGE INC (MYNT),03/17/2025 11:40:00 PM,03/17/2025,E7C69407F374,843101020272,06592618970402,201.3500
G-XCHANGE INC (MYNT),03/17/2025 11:39:45 PM,03/17/2025,E0F941160AC9,873701100300,06625185690331,778.3000
G-XCHANGE INC (MYNT),03/17/2025 11:39:42 PM,03/17/2025,F28E89D92D88,859001102435,06616104100331,200.6200
G-XCHANGE INC (MYNT),03/17/2025 11:39:33 PM,03/17/2025,AAE6603814F3,655801200208,06291958100331,502.0000
G-XCHANGE INC (MYNT),03/17/2025 11:39:32 PM,03/17/2025,ED2B528117C4,401001200011,06350181000402,464.0300
G-XCHANGE INC (MYNT),03/17/2025 11:39:24 PM,03/17/2025,37DF2C646C47,630700100237,06510389430331,253.0000
G-XCHANGE INC (MYNT),03/17/2025 11:39:07 PM,03/17/2025,725B167E94FF,511101206631,05100834050401,376.3200
G-XCHANGE INC (MYNT),03/17/2025 11:39:04 PM,03/17/2025,99B788224367,631900310707,06511875900331,1246.0000
HC CONSUMER FINANCE INC. PHILIPPINES,03/17/2025 11:38:53 PM,03/17/2025,63C19484A137,581901020094,06470362650405,516.5400
G-XCHANGE INC (MYNT),03/17/2025 11:38:46 PM,03/17/2025,E9B1AD2B62D3,594701100279,05901031140331,394.8000
HC CONSUMER FINANCE INC. PHILIPPINES,03/17/2025 11:38:39 PM,03/17/2025,8CCBD7B44BB7,570801200110,06210128060331,496.6700
G-XCHANGE INC (MYNT),03/17/2025 11:38:31 PM,03/17/2025,C3009CFCE43C,942201101493,06813343460406,1017.0000
G-XCHANGE INC (MYNT),03/17/2025 11:38:27 PM,03/17/2025,E00900929035,270200101746,06070498030407,1111.3200
G-XCHANGE INC (MYNT),03/17/2025 11:38:25 PM,03/17/2025,B6D7CE7917AA,286901200699,06123555420403,197.0000
G-XCHANGE INC (MYNT),03/17/2025 11:38:14 PM,03/17/2025,4116FF2ADBE0,605601200005,06001248180323,507.0000
GROWSARI ENTERPRISE  INC,03/17/2025 11:38:12 PM,03/17/2025,CE4CD2EA96D6,285101200039,06122004170317,1088.2000
G-XCHANGE INC (MYNT),03/17/2025 11:38:00 PM,03/17/2025,C67E133C7AF3,607701200245,06496048640409,122.2500
G-XCHANGE INC (MYNT),03/17/2025 11:38:00 PM,03/17/2025,D165F6090C13,583501020268,06222409260318,293.2600
G-XCHANGE INC (MYNT),03/17/2025 11:37:55 PM,03/17/2025,FDFFB02F8EBA,223500120705,06111212540331,355.7100
G-XCHANGE INC (MYNT),03/17/2025 11:37:51 PM,03/17/2025,2F179D43B9FE,592401100422,05901342060331,533.4700
G-XCHANGE INC (MYNT),03/17/2025 11:37:51 PM,03/17/2025,45095C654D58,804501200177,06551537120409,648.4600
G-XCHANGE INC (MYNT),03/17/2025 11:37:46 PM,03/17/2025,E6C6F613A812,580501210242,05800153010331,417.5700
G-XCHANGE INC (MYNT),03/17/2025 11:37:45 PM,03/17/2025,C17AC737048E,870801100169,06622893570331,321.0000
G-XCHANGE INC (MYNT),03/17/2025 11:37:37 PM,03/17/2025,9FAB04A3A4B9,110500100370,01006656490317,430.0000
